date,price,total_volume,market_cap,coin_name
2021-12-30,8.710070800215657,53560244.301485434,2746132030.9535203,flow
2021-12-31,8.810387461144245,34099336.91403232,2785428079.1942983,flow
2022-01-01,8.894427371717478,38236203.90711941,2825417686.522595,flow
2022-01-02,9.229620373306764,35736894.232642084,2924072635.867858,flow
2022-01-03,9.388886395362343,53184701.1448949,2976979213.3290734,flow
2022-01-04,9.032211590201966,44907766.72886944,2860004156.9363093,flow
2022-01-05,9.026032800994752,62186233.09474061,2896919309.7148247,flow
2022-01-06,8.561249094922497,79224270.25725846,2723169033.572608,flow
2022-01-07,8.406381195778454,68045079.29752228,2665966845.479427,flow
2022-01-08,8.05013335692784,73088468.08815879,2555112875.162885,flow
2022-01-09,7.828655684770066,50956829.9467524,2493241264.36373,flow
2022-01-10,7.894230213195603,39720029.220303185,2503496863.9885473,flow
2022-01-11,7.5612023469665015,66707829.350061506,2392195605.1413383,flow
2022-01-12,7.7246593865823625,56600432.54772292,2448208576.9462934,flow
2022-01-13,8.021033519698006,57277667.97447649,2545200218.363921,flow
2022-01-14,7.826704180076941,61941824.87096809,2490190892.179187,flow
2022-01-15,7.795903814682057,42684900.846652836,2479674427.1876035,flow
2022-01-16,7.786656628613225,47724024.22790066,2471271795.2474303,flow
2022-01-17,7.665617265072733,53522739.000600666,2438431966.1170835,flow
2022-01-18,7.432675076722179,44616398.30429366,2366057815.7281475,flow
2022-01-19,7.03623685971143,108666478.34569606,2236608273.548785,flow
2022-01-20,7.222507402273654,128059699.57801963,2296668281.709576,flow
2022-01-21,6.667395611417551,134630138.37539646,2131734861.8859994,flow
2022-01-22,5.8145058496921145,279526104.50626427,1845044258.1293902,flow
2022-01-23,5.084693304048378,233032255.09084892,1613773207.8356287,flow
2022-01-24,5.236762083248941,110708466.64739779,1664211500.3835227,flow
2022-01-25,4.875672805653151,242957808.72329074,1553379358.4462986,flow
2022-01-26,4.946615731006301,144982770.7990552,1576006617.4004765,flow
2022-01-27,4.971548185989158,184425885.377504,1588010629.7444239,flow
2022-01-28,5.164147136332629,217084802.50796443,1633567623.811353,flow
2022-01-29,5.6343484163144675,191616215.6565544,1792990183.852172,flow
2022-01-30,6.534992692098736,374122041.7173485,2074065178.6643844,flow
2022-01-31,6.857039097378811,494329379.6354632,2170884354.813208,flow
2022-02-01,6.857691180133122,287425117.5839305,2187689594.593714,flow
2022-02-02,6.7615387741241095,218178899.17343286,2157287183.581473,flow
2022-02-03,6.19702909076498,100294837.6376133,1973190431.641572,flow
2022-02-04,5.948935690471801,114796660.78620854,1894028091.450705,flow
2022-02-05,6.483710032176517,130804090.72710295,2072264857.3594172,flow
2022-02-06,6.652122877774978,119719971.60447484,2120350187.4738798,flow
2022-02-07,7.5740802558767095,305015631.50740707,2400975907.341679,flow
2022-02-08,7.681036833638629,268697375.4038184,2444988265.9663477,flow
2022-02-09,7.5259396487277925,236496609.7521637,2388041302.283578,flow
2022-02-10,8.322023211804956,432230521.63496083,2650026874.72003,flow
2022-02-11,8.03389960186996,377000786.532011,2552203486.0011125,flow
2022-02-12,7.212031257111324,178354337.47266257,2297451524.019061,flow
2022-02-13,7.426151698496817,165420359.47876227,2359948650.236714,flow
2022-02-14,7.216299654029753,93796521.88359955,2366782564.225727,flow
